time,longitude,latitude,v10
1980-01-06 10:00:00,198.25,60.75,9.275606488445886
1980-01-06 11:00:00,198.25,60.75,8.451205351292554
1980-01-06 12:00:00,198.25,60.75,7.374729437708224
1980-01-06 13:00:00,198.25,60.75,6.236356159092795
1980-01-06 14:00:00,198.25,60.75,5.245101255333892
1980-01-06 15:00:00,198.25,60.75,4.528347709538992
1980-01-06 16:00:00,198.25,60.75,4.174904784578803
1980-01-06 17:00:00,198.25,60.75,3.9829332466562644
1980-01-06 18:00:00,198.25,60.75,3.8268442391865367
1980-01-06 19:00:00,198.25,60.75,3.8178736065733343
1980-01-06 20:00:00,198.25,60.75,3.4034303798433676
1980-01-06 21:00:00,198.25,60.75,2.6077352670522833
1980-01-06 22:00:00,198.25,60.75,2.587999875303238
1980-01-06 23:00:00,198.25,60.75,2.482146410467445
1980-01-07 00:00:00,198.25,60.75,2.493808232864609
1980-01-07 01:00:00,198.25,60.75,2.2937631255901874
1980-01-07 02:00:00,198.25,60.75,2.0407912858978703
1980-01-07 03:00:00,198.25,60.75,1.829084356226285
1980-01-07 04:00:00,198.25,60.75,1.544715302387758
1980-01-07 05:00:00,198.25,60.75,1.0333892434352014
1980-01-07 06:00:00,198.25,60.75,0.5229602477439652
1980-01-07 07:00:00,198.25,60.75,0.26281190196108556
1980-01-07 08:00:00,198.25,60.75,-0.5490303495337631
1980-01-07 09:00:00,198.25,60.75,-1.9816403778622418
1980-01-07 10:00:00,198.25,60.75,-2.4705398552817917
1980-01-07 11:00:00,198.25,60.75,-2.109920424231041
1980-01-07 12:00:00,198.25,60.75,-2.2722888745300107
1980-01-07 13:00:00,198.25,60.75,-2.6598202034203693
1980-01-07 14:00:00,198.25,60.75,-2.557554991629858
1980-01-07 15:00:00,198.25,60.75,-2.6912174175665786
1980-01-07 16:00:00,198.25,60.75,-3.080542872979578
1980-01-07 17:00:00,198.25,60.75,-3.656457486747194
1980-01-07 18:00:00,198.25,60.75,-3.976709071038532
1980-01-07 19:00:00,198.25,60.75,-4.077180156306404
1980-01-07 20:00:00,198.25,60.75,-3.7318108006980975
1980-01-07 21:00:00,198.25,60.75,-3.6726046254509592
1980-01-07 22:00:00,198.25,60.75,-4.050268258466795
1980-01-07 23:00:00,198.25,60.75,-4.6889773005268305
1980-01-08 00:00:00,198.25,60.75,-5.1016264007341565
1980-01-08 01:00:00,198.25,60.75,-5.50351074180564
1980-01-08 02:00:00,198.25,60.75,-5.510687247896202
1980-01-08 03:00:00,198.25,60.75,-5.264891914294447
1980-01-08 04:00:00,198.25,60.75,-4.895301850630494
1980-01-08 05:00:00,198.25,60.75,-4.684491984220229
1980-01-08 06:00:00,198.25,60.75,-5.360877683255716
1980-01-08 07:00:00,198.25,60.75,-6.230131983475062
1980-01-08 08:00:00,198.25,60.75,-6.196940642806212
1980-01-08 09:00:00,198.25,60.75,-5.3070538875765
1980-01-08 10:00:00,198.25,60.75,-4.906066609766337
1980-01-08 11:00:00,198.25,60.75,-5.3653629995623175
1980-01-08 12:00:00,198.25,60.75,-6.452603672282491
1980-01-08 13:00:00,198.25,60.75,-6.759399307654024
1980-01-08 14:00:00,198.25,60.75,-6.283955779154279
1980-01-08 15:00:00,198.25,60.75,-6.560251263640923
1980-01-08 16:00:00,198.25,60.75,-6.477721443599458
1980-01-08 17:00:00,198.25,60.75,-6.453500735543811
1980-01-08 18:00:00,198.25,60.75,-6.740560979166299
1980-01-08 19:00:00,198.25,60.75,-6.701090195668207
1980-01-08 20:00:00,198.25,60.75,-6.268705703711834
1980-01-08 21:00:00,198.25,60.75,-5.89283619721864
1980-01-08 22:00:00,198.25,60.75,-6.184381757147729
1980-01-08 23:00:00,198.25,60.75,-6.670590044783317
1980-01-09 00:00:00,198.25,60.75,-6.7576051811313835
1980-01-09 01:00:00,198.25,60.75,-6.732487409814416
1980-01-09 02:00:00,198.25,60.75,-6.853590950092653
1980-01-09 03:00:00,198.25,60.75,-6.8840911009775425
1980-01-09 04:00:00,198.25,60.75,-6.692119563055004
1980-01-09 05:00:00,198.25,60.75,-6.501045088393785
1980-01-09 06:00:00,198.25,60.75,-6.368279725718385
1980-01-09 07:00:00,198.25,60.75,-6.365588535934424
1980-01-09 08:00:00,198.25,60.75,-6.384426864422149
1980-01-09 09:00:00,198.25,60.75,-6.35302965027594
1980-01-09 10:00:00,198.25,60.75,-6.205911275419415
1980-01-09 11:00:00,198.25,60.75,-5.904498019615803
1980-01-09 12:00:00,198.25,60.75,-5.63268785143576
1980-01-09 13:00:00,198.25,60.75,-5.271171357123689
1980-01-09 14:00:00,198.25,60.75,-4.854934003871081
1980-01-09 15:00:00,198.25,60.75,-4.88453709149465
1980-01-09 16:00:00,198.25,60.75,-4.807389651021107
1980-01-09 17:00:00,198.25,60.75,-4.433314271050552
1980-01-09 18:00:00,198.25,60.75,-4.244033922911974
1980-01-09 19:00:00,198.25,60.75,-4.189313063971437
1980-01-09 20:00:00,198.25,60.75,-4.073591903261122
1980-01-09 21:00:00,198.25,60.75,-3.83856132879521
1980-01-09 22:00:00,198.25,60.75,-4.518535280875978
1980-01-09 23:00:00,198.25,60.75,-5.312436267144421
1980-01-10 00:00:00,198.25,60.75,-5.813894630222455
1980-01-10 01:00:00,198.25,60.75,-5.982542523350666
1980-01-10 02:00:00,198.25,60.75,-6.06058702708553
1980-01-10 03:00:00,198.25,60.75,-6.31983830960709
1980-01-10 04:00:00,198.25,60.75,-6.509118657745668
1980-01-10 05:00:00,198.25,60.75,-6.778237636141751
1980-01-10 06:00:00,198.25,60.75,-6.8840911009775425
1980-01-10 07:00:00,198.25,60.75,-7.228563393324528
1980-01-10 08:00:00,198.25,60.75,-7.631344797657332
1980-01-10 09:00:00,198.25,60.75,-8.01708200002505
1980-01-10 10:00:00,198.25,60.75,-8.403716265654088
1980-01-10 11:00:00,198.25,60.75,-8.792144657805768
1980-01-10 12:00:00,198.25,60.75,-8.747291494739754
1980-01-10 13:00:00,198.25,60.75,-8.553525830294573
1980-01-10 14:00:00,198.25,60.75,-8.168685691188177
1980-01-10 15:00:00,198.25,60.75,-8.160612121836294
1980-01-10 16:00:00,198.25,60.75,-8.21174472773155
1980-01-10 17:00:00,198.25,60.75,-8.290686294727733
1980-01-10 18:00:00,198.25,60.75,-8.362451355633356
1980-01-10 19:00:00,198.25,60.75,-8.307730496692818
1980-01-10 20:00:00,198.25,60.75,-8.189318146198543
1980-01-10 21:00:00,198.25,60.75,-8.024258506115611
1980-01-10 22:00:00,198.25,60.75,-7.996449545014684
1980-01-10 23:00:00,198.25,60.75,-7.679786213768626
1980-01-11 00:00:00,198.25,60.75,-7.450138018870636
1980-01-11 01:00:00,198.25,60.75,-7.213313317882084
1980-01-11 02:00:00,198.25,60.75,-7.044665424753872
1980-01-11 03:00:00,198.25,60.75,-6.892164670329425
1980-01-11 04:00:00,198.25,60.75,-6.742355105688939
1980-01-11 05:00:00,198.25,60.75,-6.493868582303223
1980-01-11 06:00:00,198.25,60.75,-6.089293051447779
1980-01-11 07:00:00,198.25,60.75,-5.877586121776194
1980-01-11 08:00:00,198.25,60.75,-5.743026632578153
1980-01-11 09:00:00,198.25,60.75,-5.60129063728955
1980-01-11 10:00:00,198.25,60.75,-5.712526481693264
1980-01-11 11:00:00,198.25,60.75,-5.671261571672531
1980-01-11 12:00:00,198.25,60.75,-5.624614282083877
1980-01-11 13:00:00,198.25,60.75,-5.542981525303732
1980-01-11 14:00:00,198.25,60.75,-5.577069929233902
1980-01-11 15:00:00,198.25,60.75,-5.587834688369746
1980-01-11 16:00:00,198.25,60.75,-5.482878286795273
1980-01-11 17:00:00,198.25,60.75,-5.479290033749993
1980-01-11 18:00:00,198.25,60.75,-5.498128362237718
1980-01-11 19:00:00,198.25,60.75,-5.422775048286815
1980-01-11 20:00:00,198.25,60.75,-5.4093190993670115
1980-01-11 21:00:00,198.25,60.75,-5.336656975200069
1980-01-11 22:00:00,198.25,60.75,-5.5636139803140985
1980-01-11 23:00:00,198.25,60.75,-5.934101107239372
1980-01-12 00:00:00,198.25,60.75,-6.0587929005628895
1980-01-12 01:00:00,198.25,60.75,-6.249867375224109
1980-01-12 02:00:00,198.25,60.75,-6.35213258701462
1980-01-12 03:00:00,198.25,60.75,-6.132352087991152
1980-01-12 04:00:00,198.25,60.75,-5.962807131601621
1980-01-12 05:00:00,198.25,60.75,-5.911674525706365
1980-01-12 06:00:00,198.25,60.75,-5.966395384646901
1980-01-12 07:00:00,198.25,60.75,-6.1081313799355055
1980-01-12 08:00:00,198.25,60.75,-6.377250358331588
1980-01-12 09:00:00,198.25,60.75,-6.215778971293938
1980-01-12 10:00:00,198.25,60.75,-6.353926713537261
1980-01-12 11:00:00,198.25,60.75,-6.368279725718385
1980-01-12 12:00:00,198.25,60.75,-6.178102314318487
1980-01-12 13:00:00,198.25,60.75,-5.95921887855634
1980-01-12 14:00:00,198.25,60.75,-5.736747189748911
1980-01-12 15:00:00,198.25,60.75,-5.674849824717812
1980-01-12 16:00:00,198.25,60.75,-6.007660294667635
1980-01-12 17:00:00,198.25,60.75,-6.447221292714569
1980-01-12 18:00:00,198.25,60.75,-6.8015612809360775
1980-01-12 19:00:00,198.25,60.75,-7.140651193715141
1980-01-12 20:00:00,198.25,60.75,-7.536256091957382
1980-01-12 21:00:00,198.25,60.75,-7.605329963079043
1980-01-12 22:00:00,198.25,60.75,-7.537153155218703
1980-01-12 23:00:00,198.25,60.75,-7.336210984682961
1980-01-13 00:00:00,198.25,60.75,-7.222283950495286
1980-01-13 01:00:00,198.25,60.75,-7.122709928488736
1980-01-13 02:00:00,198.25,60.75,-7.122709928488736
1980-01-13 03:00:00,198.25,60.75,-6.864355709228497
1980-01-13 04:00:00,198.25,60.75,-6.586266098219212
1980-01-13 05:00:00,198.25,60.75,-6.511809847529629
1980-01-13 06:00:00,198.25,60.75,-6.540515871891878
1980-01-13 07:00:00,198.25,60.75,-6.51629516383623
1980-01-13 08:00:00,198.25,60.75,-6.545001188198479
1980-01-13 09:00:00,198.25,60.75,-6.616766249104101
1980-01-13 10:00:00,198.25,60.75,-6.330603068742933
1980-01-13 11:00:00,198.25,60.75,-6.325220689175012
1980-01-13 12:00:00,198.25,60.75,-6.321632436129731
1980-01-13 13:00:00,198.25,60.75,-6.488486202735301
1980-01-13 14:00:00,198.25,60.75,-6.897547049897347
1980-01-13 15:00:00,198.25,60.75,-7.6160947222148865
1980-01-13 16:00:00,198.25,60.75,-8.390260316734285
1980-01-13 17:00:00,198.25,60.75,-8.86839503501799
1980-01-13 18:00:00,198.25,60.75,-9.045116497498084
1980-01-13 19:00:00,198.25,60.75,-9.118675684926346
1980-01-13 20:00:00,198.25,60.75,-9.271176439350794
1980-01-13 21:00:00,198.25,60.75,-9.432647826388443
1980-01-13 22:00:00,198.25,60.75,-9.182367176480087
1980-01-13 23:00:00,198.25,60.75,-9.39048585310639
1980-01-14 00:00:00,198.25,60.75,-9.473912736409176
1980-01-14 01:00:00,198.25,60.75,-9.624619364310982
1980-01-14 02:00:00,198.25,60.75,-9.723296323056212
1980-01-14 03:00:00,198.25,60.75,-9.61833992148174
1980-01-14 04:00:00,198.25,60.75,-9.526839468827072
1980-01-14 05:00:00,198.25,60.75,-9.368956334834703
1980-01-14 06:00:00,198.25,60.75,-9.241573351727224
1980-01-14 07:00:00,198.25,60.75,-9.167117101037642
1980-01-14 08:00:00,198.25,60.75,-9.236190972159303
1980-01-14 09:00:00,198.25,60.75,-9.29001476783852
1980-01-14 10:00:00,198.25,60.75,-9.35370625939226
1980-01-14 11:00:00,198.25,60.75,-9.396765295935632
1980-01-14 12:00:00,198.25,60.75,-9.446103775308247
1980-01-14 13:00:00,198.25,60.75,-9.412015371378077
1980-01-14 14:00:00,198.25,60.75,-9.512486456645947
1980-01-14 15:00:00,198.25,60.75,-9.531324785133673
1980-01-14 16:00:00,198.25,60.75,-9.629104680617584
1980-01-14 17:00:00,198.25,60.75,-9.65511951519587
1980-01-14 18:00:00,198.25,60.75,-9.631795870401545
1980-01-14 19:00:00,198.25,60.75,-9.578869137983649
1980-01-14 20:00:00,198.25,60.75,-9.537604227962916
1980-01-14 21:00:00,198.25,60.75,-9.636281186708146
1980-01-14 22:00:00,198.25,60.75,-9.276558818918716
1980-01-14 23:00:00,198.25,60.75,-9.371647524618664
1980-01-15 00:00:00,198.25,60.75,-9.334867930904533
1980-01-15 01:00:00,198.25,60.75,-9.020895789442436
1980-01-15 02:00:00,198.25,60.75,-8.663864611436967
1980-01-15 03:00:00,198.25,60.75,-8.482657832650272
1980-01-15 04:00:00,198.25,60.75,-8.289789231466413
1980-01-15 05:00:00,198.25,60.75,-7.943522812596788
1980-01-15 06:00:00,198.25,60.75,-7.598153456988482
1980-01-15 07:00:00,198.25,60.75,-7.202548558746241
1980-01-15 08:00:00,198.25,60.75,-6.774649383096469
1980-01-15 09:00:00,198.25,60.75,-6.51450103731359
1980-01-15 10:00:00,198.25,60.75,-5.820174073051697
1980-01-15 11:00:00,198.25,60.75,-5.533113829429209
1980-01-15 12:00:00,198.25,60.75,-5.263097787771806
1980-01-15 13:00:00,198.25,60.75,-5.061258553974745
1980-01-15 14:00:00,198.25,60.75,-4.593888594826882
1980-01-15 15:00:00,198.25,60.75,-3.955179552766846
1980-01-15 16:00:00,198.25,60.75,-3.3451765350690597
1980-01-15 17:00:00,198.25,60.75,-2.469642792020471
1980-01-15 18:00:00,198.25,60.75,-1.8390073193123182
1980-01-15 19:00:00,198.25,60.75,-1.0469004595665155
1980-01-15 20:00:00,198.25,60.75,0.18476739822622165
1980-01-15 21:00:00,198.25,60.75,1.5366417330358757
1980-01-15 22:00:00,198.25,60.75,2.122424042678015
1980-01-15 23:00:00,198.25,60.75,2.1986744198902386
1980-01-16 00:00:00,198.25,60.75,2.5951763813937996
1980-01-16 01:00:00,198.25,60.75,2.779074349964456
1980-01-16 02:00:00,198.25,60.75,3.0535757079284602
1980-01-16 03:00:00,198.25,60.75,3.154943856457651
1980-01-16 04:00:00,198.25,60.75,3.302959294575497
1980-01-16 05:00:00,198.25,60.75,3.1621203625482135
1980-01-16 06:00:00,198.25,60.75,2.7763831601804956
1980-01-16 07:00:00,198.25,60.75,2.1502330037789434
1980-01-16 08:00:00,198.25,60.75,1.4020822438378344
1980-01-16 09:00:00,198.25,60.75,0.19642922062338522
1980-01-16 10:00:00,198.25,60.75,-0.9814148414901354
1980-01-16 11:00:00,198.25,60.75,-1.7690363849293365
1980-01-16 12:00:00,198.25,60.75,-2.4014659841601302
1980-01-16 13:00:00,198.25,60.75,-2.9549540163947396
1980-01-16 14:00:00,198.25,60.75,-3.2761026639473982
1980-01-16 15:00:00,198.25,60.75,-3.7479579394018625
1980-01-16 16:00:00,198.25,60.75,-4.054753574773397
1980-01-16 17:00:00,198.25,60.75,-4.378593412110016
1980-01-16 18:00:00,198.25,60.75,-4.666550718993824
1980-01-16 19:00:00,198.25,60.75,-4.8486545610418395
1980-01-16 20:00:00,198.25,60.75,-5.082788072246431
1980-01-16 21:00:00,198.25,60.75,-5.232597636886917
1980-01-16 22:00:00,198.25,60.75,-5.071126249849268
1980-01-16 23:00:00,198.25,60.75,-4.713198008582478
1980-01-17 00:00:00,198.25,60.75,-4.493417509559011
1980-01-17 01:00:00,198.25,60.75,-4.268254630967622
1980-01-17 02:00:00,198.25,60.75,-4.150739343734665
1980-01-17 03:00:00,198.25,60.75,-4.059238891079998
1980-01-17 04:00:00,198.25,60.75,-3.9569736792894865
1980-01-17 05:00:00,198.25,60.75,-3.844840771624452
1980-01-17 06:00:00,198.25,60.75,-3.4223239755426027
1980-01-17 07:00:00,198.25,60.75,-2.975586471405106
1980-01-17 08:00:00,198.25,60.75,-3.0922046953767417
1980-01-17 09:00:00,198.25,60.75,-3.7147665987330125
1980-01-17 10:00:00,198.25,60.75,-4.073591903261122
1980-01-17 11:00:00,198.25,60.75,-4.3642403999288915
1980-01-17 12:00:00,198.25,60.75,-4.7275510207636025
1980-01-17 13:00:00,198.25,60.75,-5.5968053209829485
1980-01-17 14:00:00,198.25,60.75,-6.12427851863927
1980-01-17 15:00:00,198.25,60.75,-7.322755035763157
1980-01-17 16:00:00,198.25,60.75,-8.267362649933407
1980-01-17 17:00:00,198.25,60.75,-9.15814646842444
1980-01-17 18:00:00,198.25,60.75,-9.797752573745795
1980-01-17 19:00:00,198.25,60.75,-10.905625701476334
1980-01-17 20:00:00,198.25,60.75,-11.58021727398918
1980-01-17 21:00:00,198.25,60.75,-12.35797112155386
1980-01-17 22:00:00,198.25,60.75,-12.897106141607344
1980-01-17 23:00:00,198.25,60.75,-13.516976855179653
1980-01-18 00:00:00,198.25,60.75,-13.801345909018181
1980-01-18 01:00:00,198.25,60.75,-13.556447638677746
1980-01-18 02:00:00,198.25,60.75,-13.14648972825438
1980-01-18 03:00:00,198.25,60.75,-12.680016832367837
1980-01-18 04:00:00,198.25,60.75,-12.010807639422913
1980-01-18 05:00:00,198.25,60.75,-10.648168545477414
1980-01-18 06:00:00,198.25,60.75,-9.19492606213857
1980-01-18 07:00:00,198.25,60.75,-7.079650891945363
1980-01-18 08:00:00,198.25,60.75,-4.6943596800947525
1980-01-18 09:00:00,198.25,60.75,-2.062376071381067
1980-01-18 10:00:00,198.25,60.75,2.23724814012701
1980-01-18 11:00:00,198.25,60.75,3.736240849793189
1980-01-18 12:00:00,198.25,60.75,3.3980480002754456
1980-01-18 13:00:00,198.25,60.75,1.7151573220386103
1980-01-18 14:00:00,198.25,60.75,-0.11933704736135148
1980-01-18 15:00:00,198.25,60.75,1.0638893943200909
1980-01-18 16:00:00,198.25,60.75,5.637117900530852
1980-01-18 17:00:00,198.25,60.75,8.269998572505857
1980-01-18 18:00:00,198.25,60.75,5.7322066062308
1980-01-18 19:00:00,198.25,60.75,3.9703743609977806
1980-01-18 20:00:00,198.25,60.75,5.057615033717954
1980-01-18 21:00:00,198.25,60.75,7.543377330836435
1980-01-18 22:00:00,198.25,60.75,8.470043679780279
1980-01-18 23:00:00,198.25,60.75,8.73108908882448
1980-01-19 00:00:00,198.25,60.75,8.182086372896471
1980-01-19 01:00:00,198.25,60.75,7.618730644787338
1980-01-19 02:00:00,198.25,60.75,7.23389050568094
1980-01-19 03:00:00,198.25,60.75,6.781770621975522
1980-01-19 04:00:00,198.25,60.75,6.15562046557397
1980-01-19 05:00:00,198.25,60.75,5.2576601409923756
1980-01-19 06:00:00,198.25,60.75,4.209890251770294
1980-01-19 07:00:00,198.25,60.75,3.2374736764991168
1980-01-19 08:00:00,198.25,60.75,2.2049538627194805
1980-01-19 09:00:00,198.25,60.75,1.2809787035595974
1980-01-19 10:00:00,198.25,60.75,0.7840056567881651
1980-01-19 11:00:00,198.25,60.75,0.02329601118857222
1980-01-19 12:00:00,198.25,60.75,-1.0747094206674441
1980-01-19 13:00:00,198.25,60.75,-2.17181778926214
1980-01-19 14:00:00,198.25,60.75,-2.656231950375088
1980-01-19 15:00:00,198.25,60.75,-2.930733308339092
1980-01-19 16:00:00,198.25,60.75,-2.9343215613843734
1980-01-19 17:00:00,198.25,60.75,-3.0859252525475
1980-01-19 18:00:00,198.25,60.75,-3.166660946066324
1980-01-19 19:00:00,198.25,60.75,-3.3245440800586925
1980-01-19 20:00:00,198.25,60.75,-3.2689261578568356
1980-01-19 21:00:00,198.25,60.75,-3.1541020604078405
1980-01-19 22:00:00,198.25,60.75,-2.3826276556724046
1980-01-19 23:00:00,198.25,60.75,-2.7118498725769458
1980-01-20 00:00:00,198.25,60.75,-2.633805368842081
1980-01-20 01:00:00,198.25,60.75,-2.4768192981110335
1980-01-20 02:00:00,198.25,60.75,-2.9388068776909746
1980-01-20 03:00:00,198.25,60.75,-3.172940388895567
1980-01-20 04:00:00,198.25,60.75,-2.7315852643259912
1980-01-20 05:00:00,198.25,60.75,-2.292921329540377
1980-01-20 06:00:00,198.25,60.75,-2.1538765240357343
1980-01-20 07:00:00,198.25,60.75,-2.155670650558375
1980-01-20 08:00:00,198.25,60.75,-2.276774190836612
1980-01-20 09:00:00,198.25,60.75,-2.379936465888444
